source,title,price,category,rating,availability,scraped_at,title_clean,availability_standardized,price_category,rating_category
books_toscrape,Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,Politics,1,In stock (12 available),2025-09-24 12:46:31.434195,equal is unfair americas misguided fight against income inequality,In Stock,Premium,Very Poor
books_toscrape,Eleanor & Park,56.51,Default,5,In stock (12 available),2025-09-24 12:46:32.248845,eleanor park,In Stock,Premium,Excellent
books_toscrape,Dirty (Dive Bar #1),40.83,Romance,4,In stock (12 available),2025-09-24 12:46:33.050493,dirty dive bar 1,In Stock,Mid-range,Good
books_toscrape,Can You Keep a Secret? (Fear Street Relaunch #4),48.64,Horror,1,In stock (12 available),2025-09-24 12:46:33.849804,can you keep a secret? fear street relaunch 4,In Stock,Mid-range,Very Poor
books_toscrape,Boar Island (Anna Pigeon #19),59.48,Mystery,3,In stock (12 available),2025-09-24 12:46:34.657342,boar island anna pigeon 19,In Stock,Premium,Average
books_toscrape,A Paris Apartment,39.01,Historical Fiction,4,In stock (12 available),2025-09-24 12:46:35.472635,a paris apartment,In Stock,Mid-range,Good
books_toscrape,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,Food and Drink,1,In stock (12 available),2025-09-24 12:46:36.317963,"a la mode 120 recipes in 60 pairings pies, tarts, cakes, crisps, and more topped with ice cream, gelato, frozen custard, and more",In Stock,Mid-range,Very Poor
books_toscrape,Troublemaker: Surviving Hollywood and Scientology,48.39,Default,2,In stock (11 available),2025-09-24 12:46:37.132549,troublemaker surviving hollywood and scientology,In Stock,Mid-range,Poor
books_toscrape,The Widow,27.26,Mystery,2,In stock (11 available),2025-09-24 12:46:37.941485,the widow,In Stock,Mid-range,Poor
books_toscrape,"The Sleep Revolution: Transforming Your Life, One Night at a Time",11.68,Nonfiction,4,In stock (11 available),2025-09-24 12:46:38.747414,"the sleep revolution transforming your life, one night at a time",In Stock,Affordable,Good
books_toscrape,The Improbability of Love,59.45,Fiction,1,In stock (11 available),2025-09-24 12:46:39.532895,the improbability of love,In Stock,Premium,Very Poor
books_toscrape,The Art of Startup Fundraising,21.0,Business,3,In stock (11 available),2025-09-24 12:46:40.344455,the art of startup fundraising,In Stock,Affordable,Average
books_toscrape,Take Me Home Tonight (Rock Star Romance #3),53.98,Romance,3,In stock (11 available),2025-09-24 12:46:41.173778,take me home tonight rock star romance 3,In Stock,Premium,Average
books_toscrape,Sleeping Giants (Themis Files #1),48.74,Science Fiction,1,In stock (11 available),2025-09-24 12:46:42.047073,sleeping giants themis files 1,In Stock,Mid-range,Very Poor
books_toscrape,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,Biography,2,In stock (11 available),2025-09-24 12:46:42.915016,"setting the world on fire the brief, astonishing life of st. catherine of siena",In Stock,Affordable,Poor
books_toscrape,Playing with Fire,13.71,Mystery,3,In stock (11 available),2025-09-24 12:46:43.717538,playing with fire,In Stock,Affordable,Average
books_toscrape,Off the Hook (Fishing for Trouble #1),47.67,Romance,3,In stock (11 available),2025-09-24 12:46:44.547727,off the hook fishing for trouble 1,In Stock,Mid-range,Average
books_toscrape,Mothering Sunday,13.34,Fiction,2,In stock (11 available),2025-09-24 12:46:47.452619,mothering sunday,In Stock,Affordable,Poor
books_toscrape,"Mother, Can You Not?",16.89,Nonfiction,5,In stock (11 available),2025-09-24 12:46:48.253108,"mother, can you not?",In Stock,Affordable,Excellent
books_toscrape,M Train,27.18,Autobiography,1,In stock (11 available),2025-09-24 12:46:49.044540,m train,In Stock,Mid-range,Very Poor
books_toscrape,Lilac Girls,17.28,Historical Fiction,2,In stock (11 available),2025-09-24 12:46:49.839639,lilac girls,In Stock,Affordable,Poor
books_toscrape,Lies and Other Acts of Love,45.14,Fiction,1,In stock (11 available),2025-09-24 12:46:50.656868,lies and other acts of love,In Stock,Mid-range,Very Poor
books_toscrape,Lab Girl,40.85,Autobiography,1,In stock (11 available),2025-09-24 12:46:51.469412,lab girl,In Stock,Mid-range,Very Poor
books_toscrape,Keep Me Posted,20.46,Womens Fiction,4,In stock (11 available),2025-09-24 12:46:52.335395,keep me posted,In Stock,Affordable,Good
books_toscrape,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.27,Psychology,3,In stock (11 available),2025-09-24 12:46:53.138202,it didnt start with you how inherited family trauma shapes who we are and how to end the cycle,In Stock,Premium,Average
books_toscrape,Grey (Fifty Shades #4),48.49,Womens Fiction,4,In stock (11 available),2025-09-24 12:46:53.942965,grey fifty shades 4,In Stock,Mid-range,Good
books_toscrape,"Exit, Pursued by a Bear",51.34,Young Adult,4,In stock (11 available),2025-09-24 12:46:54.847443,"exit, pursued by a bear",In Stock,Premium,Good
books_toscrape,Daredevils,16.34,Fiction,3,In stock (11 available),2025-09-24 12:46:55.674869,daredevils,In Stock,Affordable,Average
books_toscrape,Cravings: Recipes for What You Want to Eat,20.5,Food and Drink,3,In stock (11 available),2025-09-24 12:46:56.493255,cravings recipes for what you want to eat,In Stock,Affordable,Average
books_toscrape,Born for This: How to Find the Work You Were Meant to Do,21.59,Business,5,In stock (11 available),2025-09-24 12:46:57.297494,born for this how to find the work you were meant to do,In Stock,Affordable,Excellent
books_toscrape,Arena,21.36,Science Fiction,4,In stock (11 available),2025-09-24 12:46:58.105402,arena,In Stock,Affordable,Good
books_toscrape,Adultery,20.88,Default,5,In stock (11 available),2025-09-24 12:46:58.915974,adultery,In Stock,Affordable,Excellent
books_toscrape,A Mother's Reckoning: Living in the Aftermath of Tragedy,19.53,Nonfiction,3,In stock (11 available),2025-09-24 12:47:00.761113,a mothers reckoning living in the aftermath of tragedy,In Stock,Affordable,Average
books_toscrape,A Gentleman's Position (Society of Gentlemen #3),14.75,Romance,5,In stock (11 available),2025-09-24 12:47:01.586104,a gentlemans position society of gentlemen 3,In Stock,Affordable,Excellent
books_toscrape,11/22/63,48.48,Fiction,3,In stock (11 available),2025-09-24 12:47:03.966085,112263,In Stock,Mid-range,Average
books_toscrape,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.57,Nonfiction,2,In stock (10 available),2025-09-24 12:47:04.851923,"10 happier how i tamed the voice in my head, reduced stress without losing my edge, and found selfhelp that actually works",In Stock,Affordable,Poor
books_toscrape,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,Health,5,In stock (10 available),2025-09-24 12:47:05.740189,10day green smoothie cleanse lose up to 15 pounds in 10 days!,In Stock,Mid-range,Excellent
books_toscrape,Without Shame,48.27,Add a comment,5,In stock (9 available),2025-09-24 12:47:08.630465,without shame,In Stock,Mid-range,Excellent
books_toscrape,Watchmen,58.05,Add a comment,4,In stock (9 available),2025-09-24 12:47:09.449831,watchmen,In Stock,Premium,Good
books_toscrape,Unlimited Intuition Now,58.87,Default,4,In stock (9 available),2025-09-24 12:47:10.259402,unlimited intuition now,In Stock,Premium,Good
books_toscrape,Underlying Notes,11.82,Default,2,In stock (9 available),2025-09-24 12:47:11.061879,underlying notes,In Stock,Affordable,Poor
books_toscrape,The Shack,28.03,Fiction,1,In stock (9 available),2025-09-24 12:47:11.864175,the shack,In Stock,Mid-range,Very Poor
books_toscrape,The New Brand You: Your New Image Makes the Sale for You,44.05,Default,5,In stock (9 available),2025-09-24 12:47:12.665577,the new brand you your new image makes the sale for you,In Stock,Mid-range,Excellent
books_toscrape,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,Food and Drink,4,In stock (9 available),2025-09-24 12:47:13.489505,"the moosewood cookbook recipes from moosewood restaurant, ithaca, new york",In Stock,Affordable,Good
books_toscrape,The Flowers Lied,16.68,Default,2,In stock (9 available),2025-09-24 12:47:14.286303,the flowers lied,In Stock,Affordable,Poor
books_toscrape,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",55.91,Science,1,In stock (9 available),2025-09-24 12:47:15.078420,"the fabric of the cosmos space, time, and the texture of reality",In Stock,Premium,Very Poor
books_toscrape,The Book of Mormon,24.57,Religion,3,In stock (9 available),2025-09-24 12:47:15.869175,the book of mormon,In Stock,Affordable,Average
books_toscrape,The Art and Science of Low Carbohydrate Living,52.98,Health,5,In stock (9 available),2025-09-24 12:47:16.670932,the art and science of low carbohydrate living,In Stock,Premium,Excellent
books_toscrape,The Alien Club,54.4,Young Adult,1,In stock (9 available),2025-09-24 12:47:17.477095,the alien club,In Stock,Premium,Very Poor
books_toscrape,Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,Novels,5,In stock (9 available),2025-09-24 12:47:18.362350,suzie snowflake one beautiful flake a selfesteem story,In Stock,Premium,Excellent
books_toscrape,Nap-a-Roo,25.08,Childrens,1,In stock (9 available),2025-09-24 12:47:19.234952,naparoo,In Stock,Mid-range,Very Poor
books_toscrape,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.41,Default,4,In stock (9 available),2025-09-24 12:47:20.045642,"nano what now? finding your editing process, revising your nanowrimo book and building a writing career through publishing and beyond",In Stock,Affordable,Good
books_toscrape,Modern Day Fables,47.44,Default,2,In stock (9 available),2025-09-24 12:47:21.861178,modern day fables,In Stock,Mid-range,Poor
books_toscrape,If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,Spirituality,1,In stock (9 available),2025-09-24 12:47:22.669198,if i gave you gods phone number.... searching for spirituality in america,In Stock,Affordable,Very Poor
books_toscrape,"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.95,Sequential Art,4,In stock (9 available),2025-09-24 12:47:23.483499,"fruits basket, vol. 9 fruits basket 9",In Stock,Mid-range,Good
books_toscrape,Dress Your Family in Corduroy and Denim,43.68,Humor,3,In stock (9 available),2025-09-24 12:47:24.291865,dress your family in corduroy and denim,In Stock,Mid-range,Average
books_toscrape,Don't Forget Steven,33.23,Young Adult,1,In stock (9 available),2025-09-24 12:47:25.092342,dont forget steven,In Stock,Mid-range,Very Poor
books_toscrape,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,Nonfiction,2,In stock (9 available),2025-09-24 12:47:28.076318,chernobyl 012340 the incredible true story of the worlds worst nuclear disaster,In Stock,Mid-range,Poor
books_toscrape,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,Art,4,In stock (9 available),2025-09-24 12:47:28.958133,art and fear observations on the perils and rewards of artmaking,In Stock,Mid-range,Good
books_toscrape,A Shard of Ice (The Black Symphony Saga #1),56.63,Fantasy,3,In stock (9 available),2025-09-24 12:47:29.753163,a shard of ice the black symphony saga 1,In Stock,Premium,Average
books_toscrape,A Hero's Curse (The Unseen Chronicles #1),50.49,Add a comment,3,In stock (9 available),2025-09-24 12:47:30.556899,a heros curse the unseen chronicles 1,In Stock,Premium,Average
books_toscrape,23 Degrees South: A Tropical Tale of Changing Whether...,35.79,Add a comment,2,In stock (9 available),2025-09-24 12:47:31.355225,23 degrees south a tropical tale of changing whether...,In Stock,Mid-range,Poor
books_toscrape,"Zero to One: Notes on Startups, or How to Build the Future",34.06,Nonfiction,3,In stock (8 available),2025-09-24 12:47:32.153893,"zero to one notes on startups, or how to build the future",In Stock,Mid-range,Average
books_toscrape,Why Not Me?,17.76,Nonfiction,1,In stock (8 available),2025-09-24 12:47:32.952291,why not me?,In Stock,Affordable,Very Poor
books_toscrape,When Breath Becomes Air,39.36,Nonfiction,2,In stock (8 available),2025-09-24 12:47:33.744937,when breath becomes air,In Stock,Mid-range,Poor
books_toscrape,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,Travel,2,In stock (8 available),2025-09-24 12:47:34.538918,vagabonding an uncommon guide to the art of longterm world travel,In Stock,Mid-range,Poor
books_toscrape,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,Default,5,In stock (8 available),2025-09-24 12:47:35.355724,the unlikely pilgrimage of harold fry harold fry 1,In Stock,Mid-range,Excellent
books_toscrape,The New Drawing on the Right Side of the Brain,43.02,Art,3,In stock (8 available),2025-09-24 12:47:36.143334,the new drawing on the right side of the brain,In Stock,Mid-range,Average
books_toscrape,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,Nonfiction,4,In stock (8 available),2025-09-24 12:47:36.943112,"the midnight assassin panic, scandal, and the hunt for americas first serial killer",In Stock,Mid-range,Good
books_toscrape,The Martian (The Martian #1),41.39,Default,2,In stock (8 available),2025-09-24 12:47:37.756380,the martian the martian 1,In Stock,Mid-range,Poor
books_toscrape,The High Mountains of Portugal,51.15,Fiction,1,In stock (8 available),2025-09-24 12:47:38.544084,the high mountains of portugal,In Stock,Premium,Very Poor
books_toscrape,The Grownup,35.88,Short Stories,1,In stock (8 available),2025-09-24 12:47:39.476611,the grownup,In Stock,Mid-range,Very Poor
books_toscrape,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,Business,1,In stock (8 available),2025-09-24 12:47:40.346414,the emyth revisited why most small businesses dont work and what to do about it,In Stock,Mid-range,Very Poor
books_toscrape,South of Sunshine,28.93,Young Adult,1,In stock (8 available),2025-09-24 12:47:41.225205,south of sunshine,In Stock,Mid-range,Very Poor
books_toscrape,Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,Nonfiction,5,In stock (8 available),2025-09-24 12:47:42.099852,smarter faster better the secrets of being productive in life and business,In Stock,Mid-range,Excellent
books_toscrape,Silence in the Dark (Logan Point #4),58.33,Suspense,3,In stock (8 available),2025-09-24 12:47:42.992516,silence in the dark logan point 4,In Stock,Premium,Average
books_toscrape,Shadows of the Past (Logan Point #1),39.67,Christian Fiction,5,In stock (8 available),2025-09-24 12:47:43.820022,shadows of the past logan point 1,In Stock,Mid-range,Excellent
books_toscrape,Roller Girl,14.1,Sequential Art,5,In stock (8 available),2025-09-24 12:47:46.735041,roller girl,In Stock,Affordable,Excellent
books_toscrape,Rising Strong,21.82,Nonfiction,3,In stock (8 available),2025-09-24 12:47:47.548959,rising strong,In Stock,Affordable,Average
books_toscrape,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,Philosophy,1,In stock (8 available),2025-09-24 12:47:48.370521,proofs of god classical arguments from tertullian to barth,In Stock,Premium,Very Poor
books_toscrape,Please Kill Me: The Uncensored Oral History of Punk,31.19,Music,4,In stock (8 available),2025-09-24 12:47:49.170302,please kill me the uncensored oral history of punk,In Stock,Mid-range,Good
books_toscrape,Out of Print: City Lights Spotlight No. 14,53.64,Poetry,5,In stock (8 available),2025-09-24 12:47:49.981029,out of print city lights spotlight no. 14,In Stock,Premium,Excellent
books_toscrape,My Life Next Door (My Life Next Door ),36.39,Young Adult,5,In stock (8 available),2025-09-24 12:47:50.783363,my life next door my life next door,In Stock,Mid-range,Excellent
